gene	FCH1	FCH2	FCH3	FTH1	FTH2	FTH3	FCNT1	FCNT2	FCNT3	FTNT1	FTNT2	FTNT3	MCH1	MCH2	MCH3	MTH1	MTH2	MTH3	MCNT1	MCNT2	MCNT3	MTNT1	MTNT2	MTNT3
gene:ENSTGUG00000008518	89.6539	37.9743	88.9392	72.5514	51.6477	31.0659	16.557	37.0243	67.3588	27.8102	47.1023	42.4488	48.3217	44.9947	50.1724	13.6082	44.1793	62.851	70.0396	28.3173	39.6993	45.2653	18.9897	18.6724
gene:ENSTGUG00000008519	7.29954	7.31049	8.44158	7.35312	8.83464	10.8924	5.56183	6.55276	8.28802	7.96432	6.74873	8.41411	4.65775	6.71439	6.56748	8.05277	8.05278	6.41099	5.67757	10.3787	6.72863	8.31089	7.77624	7.39381
gene:ENSTGUG00000008520	44.6426	64.0113	47.0633	70.4964	43.3404	4.81717	51.1992	59.7937	58.1933	74.5024	49.9952	47.9687	60.5204	66.6612	74.2322	49.2457	78.5477	55.9534	70.9048	73.5718	53.2809	33.0639	90.0092	74.4735
gene:ENSTGUG00000008521	26.1726	28.9089	34.5435	27.3162	23.7444	22.6113	21.8271	25.9386	30.0305	25.4783	26.1416	28.9149	24.3526	24.6007	29.3295	29.4613	34.0498	25.05	23.9508	27.9441	26.2491	24.2329	38.3767	29.2801
gene:ENSTGUG00000008522	2.08485	2.16243	5.64269	3.77917	4.66075	2.45459	2.46089	3.56305	2.96711	5.10541	5.94267	4.88961	2.81377	2.98723	2.90742	3.71443	4.65967	2.58101	4.38593	7.39409	4.52645	3.17567	5.17504	7.20818
gene:ENSTGUG00000008523	13.5049	7.00265	17.3636	10.5014	10.5056	12.4661	9.20226	13.4696	11.2873	7.51083	10.4343	14.48	19.67	10.9043	10.4986	8.00377	6.72433	9.31821	20.7136	9.2256	9.16007	11.0837	35.3466	6.45203
gene:ENSTGUG00000008524	0	0	0.068549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.291678	0	0	0	0.0608776	0.0778142	0.138463
gene:ENSTGUG00000008525	2.4301	0.572345	3.61745	2.10307	3.42458	0.679795	0.717986	0.645626	1.65028	1.53305	1.39374	0.282009	1.58556	0.627007	1.09785	0.591396	0.187631	1.00428	4.00505	1.22963	0.974221	1.67991	2.73423	0.731425
gene:ENSTGUG00000008526	46.8812	19.45	49.7258	45.5371	36.7665	44.0561	22.7057	34.1052	45.883	27.3041	53.0621	39.3303	33.1038	35.6954	23.0715	31.0667	36.014	23.1414	28.139	35.8212	42.409	32.0961	17.7704	35.0774
gene:ENSTGUG00000008527	27.7378	27.7895	29.1345	41.3179	32.3507	24.0631	25.1902	64.2107	30.5716	49.43	83.526	28.209	39.8709	27.2958	26.5591	110.153	69.1191	44.0974	53.6775	87.7946	84.6208	76.3258	21.3266	65.7666
gene:ENSTGUG00000008528	6.01107	1.95414	15.2345	6.35811	4.19715	0.759322	8.01383	7.78164	7.57303	16.7178	13.4027	15.0788	3.90641	7.49215	7.1078	1.38611	5.82184	2.84015	2.6339	3.60842	3.16062	1.45845	0.528689	6.33016
gene:ENSTGUG00000008529	68.6608	26.075	39.6881	35.2193	33.8329	132.42	14.2448	15.9669	62.6664	15.0296	14.3734	15.791	43.8415	23.4621	21.1968	31.7229	21.6251	30.378	46.6563	24.6577	23.9664	31.3089	24.4019	29.521
gene:ENSTGUG00000008530	5.31784	3.52802	4.71777	0.95527	4.60053	7.54518	3.3055	3.90358	5.00907	4.11221	1.73792	5.11097	2.10719	7.05645	4.39949	2.13115	1.65304	5.86344	1.70856	1.92568	4.11791	4.67708	4.25731	3.24228
gene:ENSTGUG00000008531	85.1312	113.184	95.8022	74.881	110.746	442.219	83.8575	111.618	126.518	103.126	100.41	110.796	83.572	111.19	89.6255	77.9778	140.459	86.583	90.2881	60.105	71.7694	86.2153	254.036	114.65
gene:ENSTGUG00000008532	0	0	0	0	0	0	0	0	0	0	0	0	0.772808	0.741708	0	0	0	0	0	0	0	0.496496	1.40109	0
gene:ENSTGUG00000008533	1.81629	2.16938	1.99392	2.00509	3.40362	3.48209	1.92542	1.85574	1.56924	1.87202	2.03382	2.17324	1.76057	2.25196	2.14697	1.90588	1.85516	2.70193	1.99999	2.15374	1.92973	2.28575	2.61922	1.77646
gene:ENSTGUG00000008534	49.3044	36.3323	50.9635	49.8414	55.431	59.4516	46.9599	46.2413	53.8063	52.7656	54.5589	55.7111	41.175	52.0944	40.1867	39.949	49.3049	55.3791	38.8117	45.213	36.9608	44.5968	13.4045	59.7075
gene:ENSTGUG00000008535	104.151	82.2865	67.6379	85.482	72.654	104.729	116.212	55.4982	112.92	83.9408	65.5541	90.2465	94.1927	95.6895	81.4917	63.9624	86.0709	103.801	87.2133	56.6743	67.3672	69.5418	121.805	68.52
gene:ENSTGUG00000008536	16.1741	9.12963	13.0801	19.5774	16.478	11.6171	32.2183	7.19841	18.4552	15.3871	4.58566	19.8204	22.5351	13.0707	7.445	10.0564	2.31644	14.1316	39.9843	4.53172	7.42555	18.2541	4.63323	1.92285
gene:ENSTGUG00000008537	37.2717	45.9573	51.2687	36.4735	70.8004	56.2617	30.5898	30.3624	26.2041	58.5733	63.8062	26.3809	60.2463	42.8047	35.0195	53.8398	25.7501	53.7491	57.6107	49.5765	85.9995	46.0242	27.0207	61.2739
gene:ENSTGUG00000008538	19.4846	22.7678	22.8959	21.1344	23.0482	17.3188	26.4713	29.9054	19.467	27.6008	31.9754	24.5057	17.4741	20.2986	22.2612	31.4153	24.8306	26.1726	18.3077	22.9707	26.7675	29.0181	15.8272	25.3107
gene:ENSTGUG00000008539	46.2633	36.2444	44.9221	35.795	40.6818	84.4489	30.9405	32.6965	42.5719	30.1486	32.6899	33.4538	47.1393	34.0158	36.8748	31.8397	31.6328	29.6678	39.2109	27.499	35.1436	38.0623	44.0247	30.9461
gene:ENSTGUG00000008540	21.3828	24.5	25.8293	27.5626	23.169	15.2516	32.4017	25.8671	26.4404	35.9169	33.3387	32.5051	22.4748	31.8632	29.9875	29.6231	30.7411	31.0021	23.8818	33.0941	28.0611	27.9297	23.0053	32.6394
gene:ENSTGUG00000008541	6.64824	5.05891	13.4772	9.59053	10.725	7.17591	7.749	9.40425	6.55136	10.4864	8.43063	12.7825	6.34826	9.1144	5.03094	6.31335	7.38542	9.17155	7.01763	8.05669	5.82246	7.15056	8.56702	5.67575
gene:ENSTGUG00000008542	16.1756	4.20425	5.64986	7.9359	5.16295	6.88739	6.72054	6.55997	57.7437	5.02318	7.3057	9.9893	33.6853	6.64029	4.08274	3.0678	4.06257	2.90667	24.2492	6.62169	3.43284	19.0488	15.2738	5.18635
gene:ENSTGUG00000008543	9.56956	13.8899	11.0387	10.4911	15.3674	16.9222	13.2286	8.52665	10.358	10.7447	7.9924	10.9689	13.7162	11.5785	11.873	12.5429	9.74996	11.499	12.5723	12.9867	7.93828	11.032	20.9109	9.57153
gene:ENSTGUG00000008544	1.99839	0.431076	5.16525	1.58321	1.33562	0.315517	1.74346	5.354	4.27535	8.91223	3.33311	9.80319	1.81595	3.32838	5.29509	0.854687	2.59843	1.19026	1.00546	3.22503	1.43218	0.501424	0.542888	3.48251
gene:ENSTGUG00000008545	0.718249	1.03527	1.76731	0.645631	0.558297	2.84074	0.68894	1.06264	1.54019	0.756917	0.818316	1.64206	1.40305	0.877578	0.962255	0.391422	0.711217	1.52028	1.44109	0.694536	0.679932	1.48458	0.805352	1.13094
gene:ENSTGUG00000008546	0	2.28293	0	0	0	0	0	0	0	0	2.43515	0	0	0	0	2.28338	0	0	0	0	0	0	4.84876	0
gene:ENSTGUG00000008547	10.8622	16.5774	13.3809	14.1929	17.898	6.03937	18.1722	14.0605	10.074	15.5035	15.01	15.819	11.9778	15.285	16.4641	12.694	11.9396	16.5678	13.9557	14.9035	14.4894	12.9676	16.4792	12.3383
gene:ENSTGUG00000008548	20.9543	25.0924	34.6737	28.1764	26.1886	11.8001	24.3742	32.37	29.941	37.5584	34.8291	33.4613	22.1418	30.5479	28.824	19.3711	30.9386	22.9341	22.1656	24.6996	17.057	16.7572	51.8899	27.9152
gene:ENSTGUG00000008549	17.1832	26.9051	71.2456	32.14	22.9207	9.21755	9.14475	27.5298	21.5677	49.2574	17.9955	27.3696	26.7705	22.8091	28.6706	165.335	121.196	26.8589	32.233	42.512	6.42481	26.2735	47.6711	72.4852
gene:ENSTGUG00000008550	672.006	174.281	324.771	535.547	238.347	259.674	305.815	73.4464	1353.83	194.723	107.106	216.07	337.167	293.779	221.846	37.7386	66.2239	117.896	127.13	68.1196	198.527	282.963	256.785	234.18
gene:ENSTGUG00000008551	9.34294	4.77491	13.9154	14.8126	11.1316	17.5209	6.82992	20.5877	16.8251	8.04913	14.9996	10.6614	28.5857	9.6158	8.15477	13.6364	13.3955	7.71612	28.6068	15.7402	15.2427	11.1662	40.1378	18.9802
gene:ENSTGUG00000008552	19.1668	21.8187	20.0073	17.5854	28.9406	34.6186	17.7486	15.1392	15.7513	13.2132	19.1284	17.2189	19.9296	16.4589	17.1345	20.5471	16.3428	24.1662	19.2363	17.4814	24.3236	23.0212	20.2846	15.0807
gene:ENSTGUG00000008553	6.10634	7.85441	8.50731	9.38287	3.84244	0.550037	5.88439	8.60251	12.0008	8.80323	7.96682	5.58854	9.49696	7.76952	12.4995	7.68534	11.4753	4.60344	8.74353	10.2981	10.9961	5.50286	13.1691	10.6181
gene:ENSTGUG00000008554	16.7959	15.3983	12.7694	11.5082	15.7194	55.4065	17.6276	8.45055	16.9197	9.63642	8.86798	13.5034	10.9418	14.3429	15.1192	15.9055	13.6409	15.6377	15.5477	13.63	13.7079	17.9567	15.2124	14.6353
gene:ENSTGUG00000008555	663.354	502.324	993.3	686.793	704.712	594.675	601.022	874.813	815.719	982.879	1009.83	1048.81	504.565	677.894	810.597	509.53	856.284	651.449	446.494	660.724	664.214	512.568	535.052	989.512
gene:ENSTGUG00000008556	25.872	40.888	38.7343	52.0444	51.3184	94.3311	45.9414	62.8939	32.438	54.2785	74.3223	57.2446	60.6628	38.436	38.2884	74.7803	55.9551	56.0304	62.6395	69.6114	70.3101	54.2879	94.2189	71.5286
gene:ENSTGUG00000008557	20.3415	7.48354	18.3725	19.0037	16.5777	19.618	11.2603	6.57274	36.8846	8.83861	8.42764	10.9285	24.8345	13.8007	10.3427	7.2277	5.33253	12.5449	12.7199	6.24079	10.7886	17.3506	11.3423	6.98283
gene:ENSTGUG00000008559	0.258947	0.116108	0.996964	0.29914	0.402185	0	0.178704	0.337534	0.356691	0.936608	0.601519	0	0.162564	0	0	0.131232	0	0.210234	0.248941	0.304106	0	0.248917	0.579248	0
gene:ENSTGUG00000008560	0.439757	0.382015	0.0475556	0.182961	2.19788	1.13915	0.11546	0.202052	0.244021	0.27116	0.835335	0.687916	0.308537	0.095798	0.125191	0.126115	0.0898265	0	0.455679	0.210864	0.191194	0	0.530875	0.186537
gene:ENSTGUG00000008561	17.1607	23.1022	20.8963	21.2079	26.8728	40.7544	19.6582	19.1681	15.1856	16.4628	18.2855	17.3289	19.9151	16.9631	19.6943	33.9713	19.6252	25.8928	24.6625	21.4051	24.3195	28.8653	25.4865	18.9186
gene:ENSTGUG00000008562	155.165	101.097	89.4824	138.667	91.0564	159.562	109.273	99.1056	167.491	107.765	93.3058	115.688	147.434	122.456	92.4156	102.558	99.3676	87.8243	98.7279	126.235	123.71	115.422	76.4305	131.007
gene:ENSTGUG00000008563	89.3908	64.4214	72.0208	67.2012	107.01	152.504	66.4223	64.0268	136.466	55.2622	86.0248	68.1867	118.512	69.2131	61.9279	87.1616	73.2208	100.064	133.001	78.767	117.794	88.6907	84.9701	93.3524
gene:ENSTGUG00000008564	12.9659	18.7797	21.3815	12.8028	17.8282	18.4051	17.5431	24.3595	17.2894	30.1231	16.1902	27.7546	15.4499	15.8887	27.5089	14.5372	11.7029	13.9481	15.2079	13.2313	14.1784	16.2244	58.8738	25.5615
gene:ENSTGUG00000008565	138.662	192.369	183.22	178.303	117.146	6.66786	114.741	220.149	95.4079	211.452	214.17	175.034	155.524	192.765	228.245	174.109	152.324	189.046	186.416	226.443	195.338	130.332	110.5	222.691
gene:ENSTGUG00000008566	4.59601	4.51694	6.24292	6.12046	3.10656	0.166485	3.48175	6.41876	6.3914	6.03744	4.39938	3.91385	6.51874	6.65303	6.89565	3.73569	4.54222	6.05116	5.55638	5.7546	4.61655	3.95961	5.4198	5.58694
gene:ENSTGUG00000008567	22.0998	21.3118	23.9573	22.4457	24.4956	14.7773	17.5921	20.5357	14.9928	21.3564	23.4786	23.5609	23.0062	21.6048	24.8374	29.0191	17.6725	25.1307	19.7941	19.5082	20.3631	21.4196	16.0258	18.5712
gene:ENSTGUG00000008568	0.591085	0.626459	1.7547	2.79531	1.33234	0.32602	0.426259	38.3477	0.7445	13.7763	54.4648	0.831778	0.139995	2.09737	3.5663	26.4809	16.0124	3.18964	0	38.1593	58.0359	3.99407	2.85045	55.139
gene:ENSTGUG00000008569	29.9345	38.6817	29.5259	28.3849	33.1886	76.6785	46.6506	28.4474	35.1377	34.0855	29.2431	40.826	43.4757	45.7014	39.4074	24.9125	33.145	34.4014	36.925	36.4823	22.4498	34.3898	128.177	32.6463
gene:ENSTGUG00000008570	72.8192	74.0607	68.6994	69.2191	88.1464	75.5668	62.6649	70.1742	71.9679	61.4426	81.029	64.8568	73.149	63.7197	61.884	105.487	68.0327	79.9692	65.099	74.0074	87.2965	87.332	45.9412	74.2944
gene:ENSTGUG00000008571	0	0	0	0	0	0	0	0	0	0	0	0.305236	0	0	0	0	0	0	0	0	0	0	0	0.26236
gene:ENSTGUG00000008572	2147.77	1167.98	1726.56	318.739	1447.75	10845.1	2113.78	1054.9	1745.65	1439.92	1460.01	521.309	1697.36	1301.55	1592.62	1665.47	1868.93	1335.32	1894.45	927.488	1369.39	2008.39	4039.31	1735.67
gene:ENSTGUG00000008573	3.08335	1.18266	1.26438	0	6.2414	3.44448	1.81994	1.89441	2.59761	0.968713	0.769966	0	2.21653	1.74328	1.10666	0	0	1.29194	2.44003	0	1.10084	0	8.8566	0
gene:ENSTGUG00000008574	48.8162	47.6562	35.0388	42.7582	44.1864	76.139	47.1397	43.4106	46.1522	37.9698	39.8363	39.1445	44.2173	43.5017	42.2101	43.4883	49.4407	43.1154	45.1496	43.3921	46.6058	42.2414	61.1698	46.8753
gene:ENSTGUG00000008575	9.56759	11.8086	9.49477	9.2475	14.5012	15.2071	9.02599	8.67403	9.87657	8.75082	8.93415	7.56881	11.6572	10.3109	10.651	10.6068	7.92326	9.9786	10.7707	11.5409	8.93927	11.9625	9.85174	7.07978
gene:ENSTGUG00000008576	1.22642	1.41573	0.471175	1.40873	0.981106	5.65327	0.898486	0	0.625801	0	0.603122	0.982142	1.80633	1.11143	1.21632	0.430273	1.02452	1.28052	1.95732	0	0.303909	0.566347	6.58548	0
gene:ENSTGUG00000008577	4.01961	1.46824	5.82208	3.92226	4.77494	6.75071	2.7667	1.16994	4.03323	1.69513	1.29117	2.25398	0.88082	4.45694	1.80529	1.76085	1.99059	4.02378	1.80577	2.3999	1.17782	2.40247	4.9769	2.5162
gene:ENSTGUG00000008578	2.65434	1.70997	1.39458	2.89227	3.08556	0.67505	1.89251	0.9835	1.33775	2.6781	1.37672	0.810042	2.82183	1.65017	1.85436	1.57443	1.16666	3.04158	2.40254	1.18888	2.50207	1.03883	1.3606	1.0977
gene:ENSTGUG00000008579	31.897	21.2232	31.1671	25.4339	36.9992	46.1879	36.7063	43.4671	23.0534	34.3191	45.2595	39.5291	22.6575	24.5639	22.7137	40.287	25.2016	31.6144	23.1965	33.4452	35.4783	74.1078	21.9163	34.4709
gene:ENSTGUG00000008580	56.9088	60.0056	47.9977	69.9795	93.3999	246.319	54.8454	58.6767	48.678	51.3459	63.2113	67.4828	66.7119	53.8965	46.8688	105.105	78.3847	75.8031	73.4699	81.7262	85.2817	92.1401	54.4659	55.3708
gene:ENSTGUG00000008581	82.8525	29.8675	88.8557	18.5165	49.14	222.399	57.4545	8.30132	32.026	10.6173	6.59639	6.98733	39.0689	25.5241	35.0694	3.63562	12.159	20.5983	8.67599	10.9162	12.1661	1.06949	68.1328	2.74695
gene:ENSTGUG00000008582	7.40234	5.92765	8.78979	9.31282	12.2538	14.1629	8.44925	5.33749	6.6988	8.30592	8.21855	10.238	7.84195	9.38947	7.30903	10.5352	8.63453	10.5357	8.77017	9.04876	8.82878	7.76918	4.91999	7.21123
gene:ENSTGUG00000008583	22.6226	62.9932	26.4207	30.2855	22.8546	1.6034	55.8232	40.352	24.8707	64.2943	41.5988	39.633	33.3742	43.4326	73.5482	63.1146	56.5139	51.8038	33.4857	44.8495	40.581	14.7197	26.2607	82.558
gene:ENSTGUG00000008584	11.4296	8.13302	10.0965	10.9262	10.4508	4.54563	6.75152	7.46334	5.54021	12.5676	11.3229	10.8554	8.87354	8.43226	10.8485	9.44424	7.38506	9.11986	3.43219	9.19751	8.70027	8.26957	0.978481	7.67154
gene:ENSTGUG00000008585	37.4275	32.4905	43.425	36.5752	38.1297	32.0126	47.8422	41.9597	39.1595	44.8258	46.6794	46.5752	33.1177	39.4161	42.516	39.1426	44.4409	42.8877	28.9468	32.8181	40.3262	34.831	19.1146	46.1547
gene:ENSTGUG00000008586	20.2626	14.9242	17.4735	32.7401	18.1633	27.7065	12.9909	12.8782	20.1634	15.7102	18.4479	16.6645	24.8009	16.5653	12.4385	21.6105	19.047	13.0654	27.2565	28.9907	27.2329	25.4174	14.7817	18.5769
gene:ENSTGUG00000008587	0.0329925	0.0326522	0.0370924	0	0.160819	0.49948	0.0458736	0	0	0	0	0.0521731	0	0	0	0.0416453	0	0	0.034748	0	0	0	0.0441143	0
gene:ENSTGUG00000008588	2.29357	7.83901	5.59047	2.95931	5.77036	3.99663	4.90512	6.41422	1.59402	5.28615	7.34338	6.09561	2.99791	4.49777	5.1154	10.87	9.24525	8.076	2.66442	8.72808	8.08336	5.89291	4.63287	8.13067
gene:ENSTGUG00000008589	57.6904	56.7846	49.3089	56.0069	74.1776	75.2468	45.4517	46.1662	55.7338	50.9702	49.7911	46.6225	63.6611	56.0289	52.4589	65.7108	40.8571	54.3451	64.6215	57.0035	58.0495	62.2331	36.6232	46.4027
gene:ENSTGUG00000008590	18.1502	16.3296	18.254	23.3745	21.7945	26.4067	18.6674	14.9182	14.7192	16.8995	18.6055	21.2913	14.0312	16.5667	17.7289	21.6749	16.2046	24.5389	12.8657	15.0252	19.0033	18.9072	9.65545	18.3709
gene:ENSTGUG00000008591	44.8631	35.3413	51.3408	36.1628	40.7539	83.9964	41.2612	41.8732	51.4935	50.3551	47.0843	45.6411	35.4763	33.7159	35.487	32.4892	46.399	34.868	31.6191	27.5935	43.0696	35.0368	39.1093	53.7839
gene:ENSTGUG00000008592	7.26934	2.57467	10.3866	14.045	5.37991	0.539691	6.45778	7.65	10.1403	7.33856	12.8303	7.9222	5.49401	5.35413	7.05039	11.0521	9.37651	7.74479	13.8123	7.70603	8.41979	7.21989	9.68511	21.4362
gene:ENSTGUG00000008593	17.0217	11.7778	21.5193	19.224	17.6331	2.18905	16.3003	17.3198	22.7153	21.2024	20.0626	14.0706	17.8514	13.8683	13.5737	25.5639	20.7648	16.1811	21.007	20.358	18.2229	22.1233	22.115	33.7395
gene:ENSTGUG00000008594	0.440326	19.3507	3.4651	3.94759	9.56599	0	11.8071	9.40903	0.75621	7.82928	9.31268	21.2556	0	17.2087	22.8198	4.01003	2.56069	28.3976	0.314565	2.43427	3.50518	5.01548	0.469048	5.72107
gene:ENSTGUG00000008595	0.869617	19.8612	3.70071	6.12233	9.87652	0	9.05983	5.2719	1.17824	9.84245	4.88992	11.0215	0.188586	11.476	14.9501	5.27178	4.66158	19.5584	1.02364	4.40763	3.77784	7.2089	0	2.57764
gene:ENSTGUG00000008596	20.2197	19.1184	20.1224	4.31796	11.4512	18.479	10.053	17.4643	16.6486	26.6208	9.37159	10.5651	21.8175	9.65145	14.0821	18.6244	10.451	15.8048	19.2551	13.0183	17.5301	16.2369	10.3593	21.8148
gene:ENSTGUG00000008597	448.812	350.545	411.687	392.993	511.953	710.726	266.455	348.362	382.996	352.399	391.369	365.105	448.29	327.517	317.788	406.997	341.694	369.047	453.453	353.819	343.029	441.193	351.162	361.05
gene:ENSTGUG00000008598	283.607	277.992	408.239	408.321	345.259	158.195	213.575	343.987	297.955	474.08	557.38	465.563	259.312	392.916	433.966	448.31	337.779	366.427	260.601	398.699	370.096	278.101	245.479	371.443
gene:ENSTGUG00000008599	276.149	131.937	114.71	247.615	282.359	587.442	77.6477	617.871	369.983	331.273	561.97	203.948	250.049	184.064	146.67	710.728	519.769	143.385	155.981	348.735	495.569	303.878	333.172	383.665
gene:ENSTGUG00000008600	28.6629	32.4086	20.5451	27.5466	35.6111	73.9937	36.2632	29.3907	19.4223	18.4413	25.2585	25.7618	35.1359	24.7954	20.6597	35.3368	28.4088	23.2044	31.1331	27.7821	30.1624	29.0273	32.5107	21.9353
gene:ENSTGUG00000008601	17.8976	28.9784	21.7991	22.9818	14.2001	1.93566	30.1803	34.8281	26.8852	32.253	27.3432	26.5906	22.3682	30.6232	40.9612	21.1974	43.444	26.0178	22.7134	31.7181	24.9194	11.8788	31.1115	42.5675
gene:ENSTGUG00000008602	203.076	409.457	244.984	304.172	366.629	250.977	281.332	302.942	139.42	267.297	359.479	282.854	244.149	295.162	352.821	515.998	236.281	459.119	299.394	346.507	433.375	368.673	158.368	225.968
gene:ENSTGUG00000008603	6.34754	9.06548	4.18915	2.32391	4.92779	16.2101	5.25289	5.69563	3.7261	3.43704	4.00539	4.55057	4.83463	4.16095	5.23893	6.42078	4.18391	6.61253	7.01035	6.63284	5.29396	7.27725	5.52914	3.69577
gene:ENSTGUG00000008604	10.0602	12.7978	6.30673	10.3675	10.8233	9.8702	27.6286	9.03946	9.10113	7.9676	5.54469	9.71833	9.76573	13.9464	12.5676	13.7602	15.3948	13.8407	9.42224	13.6622	8.31531	13.909	18.394	9.08437
gene:ENSTGUG00000008605	1.98267	10.0557	1.02236	3.58917	16.4474	64.0421	2.17407	0.954226	1.76333	0.244115	1.36528	0.413568	8.9469	1.27232	1.80269	15.2903	5.52572	30.9696	33.1532	4.47824	16.5002	13.2954	8.85392	0.973784
gene:ENSTGUG00000008606	12.0966	14.7556	10.7223	10.4337	12.1332	14.9763	11.2045	11.7993	11.4297	16.9425	14.5343	13.677	12.3761	10.6344	10.5878	15.444	14.9544	12.4657	12.6241	15.7302	11.9809	16.595	9.70292	18.5667
gene:ENSTGUG00000008607	0	9.27081	4.82862	0	0	12.2563	6.221	5.6757	6.73632	0	12.6208	0	11.8781	0	0	4.13561	0	0	0	10.8722	0	3.43866	21.3526	11.06
gene:ENSTGUG00000008608	5.75543	3.63711	5.062	4.74235	7.82349	6.72485	2.30997	4.40992	3.73685	4.30773	6.85051	3.69324	5.32829	3.78426	2.98447	5.4192	3.47669	3.86545	5.2354	5.43579	8.23209	7.79529	3.09295	2.81277
gene:ENSTGUG00000008609	21.611	25.5364	17.4878	18.0397	29.7684	60.1388	19.3302	14.8325	16.7091	15.3472	17.041	14.2703	25.3791	18.6263	16.3086	28.751	18.8255	23.8283	26.4564	18.522	22.1415	24.9401	25.6807	16.9382
gene:ENSTGUG00000008610	16.3256	15.8122	15.7387	16.6622	16.7331	16.7037	17.6692	16.9104	17.925	16.3844	18.9134	21.8192	17.1547	14.5386	18.6296	17.0278	14.4919	19.3764	14.7579	12.8371	18.0163	19.488	12.9812	18.2767
gene:ENSTGUG00000008611	29.0344	12.2797	9.06617	16.9769	16.7227	45.126	20.1802	10.5308	19.7502	9.98711	9.83596	6.74813	18.4429	14.8348	11.847	12.1841	6.90356	15.5503	12.7099	12.5241	12.3275	13.5494	12.0592	11.1323
gene:ENSTGUG00000008612	348.446	516.485	485.607	324.646	327.122	406.621	473.772	511.524	350.655	546.341	523.709	468.627	278.415	540.642	624.939	399.288	494.217	490.147	275.516	373.817	382.467	305.761	294.244	477.249
gene:ENSTGUG00000008613	1.02724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.31426	0
gene:ENSTGUG00000008614	27.1544	30.4628	35.2276	38.8944	48.5829	22.4693	24.7388	29.4451	18.1599	34.8609	40.0069	38.271	29.6556	24.4817	35.16	34.1803	22.1758	35.5693	31.2241	22.7154	30.7875	39.4169	11.5873	22.4368
gene:ENSTGUG00000008616	146.768	159.098	139.452	97.924	167.361	694.105	146.842	124.791	142.532	134.018	142.216	145.698	122.039	131.198	136.557	125.494	127.311	132.32	120.028	98.5069	131.568	151.08	186.32	119.271
gene:ENSTGUG00000008617	0.713451	0.693746	0.359546	0.659399	0.713574	0.271273	0.319709	0.288887	0.476768	0.330956	0.467248	0.049529	0.48798	0.386944	0.28088	0.125928	0.234399	0.147458	0.661083	0.0813872	0.0928806	0.328102	0.632202	0.121759
gene:ENSTGUG00000008618	32.6848	11.657	20.0047	25.5184	20.2797	19.8404	17.0909	11.9906	37.4562	15.2948	14.1207	16.1619	31.7861	18.1045	12.8367	14.2491	9.71174	15.4844	21.9199	13.3806	14.5793	22.8919	12.0516	15.9346
gene:ENSTGUG00000008619	5.36795	3.86298	3.00039	2.2097	2.49414	7.81367	3.6185	3.47365	5.89982	3.58562	2.39553	3.6107	5.3208	3.69624	3.3421	2.22678	4.11178	3.28188	4.47413	2.47627	2.83652	2.99079	3.84938	2.26305
gene:ENSTGUG00000008620	5.49423	4.75281	4.59942	4.54308	5.78791	3.21859	5.73684	4.88445	3.754	5.58292	2.91292	7.85266	1.48637	1.45499	2.05676	1.46816	1.08663	3.10292	0.869425	3.21332	1.17572	1.61415	1.89164	1.62231
gene:ENSTGUG00000008621	17.646	20.25	23.1717	22.8448	25.5759	2.95866	17.8747	17.824	18.5763	23.451	21.9338	27.4816	12.8328	11.9171	5.80037	5.81562	8.0567	7.25713	12.4176	13.0021	5.22875	7.34085	12.4602	6.83699
gene:ENSTGUG00000008622	5.05882	6.0321	7.88558	2.92242	6.16797	12.7148	5.51195	4.44294	6.03795	3.54987	3.98207	5.26942	4.77797	4.54767	6.33268	4.30323	7.54219	4.34104	2.61571	1.66009	4.55117	6.22094	6.24405	3.80259
gene:ENSTGUG00000008623	28.2323	28.3553	89.4303	81.2471	66.5863	32.2695	73.2294	315.996	43.0627	108.906	407.271	73.3779	41.3923	81.0928	47.0276	83.6768	105.926	153.902	105.402	187.221	204.149	69.5633	246.184	63.9966
gene:ENSTGUG00000008624	0.629949	3.67638	0.752472	1.39713	1.58161	0	3.19116	1.40401	0.260143	0.582196	1.00321	1.8528	0.469062	2.26254	2.59188	1.03704	0.324072	2.66731	0.159782	0.958524	0.849654	1.35175	0.243793	0.348976
gene:ENSTGUG00000008625	0	0	0	0	0	54.3894	0	0	0	3.65652	0	0	0	0	0	22.7833	0	0	16.2647	0	0	19.654	0	0
gene:ENSTGUG00000008626	26.5577	44.8224	37.0973	30.936	40.9118	21.2733	32.91	21.8392	19.3412	24.6863	25.9337	31.2647	24.4391	38.1291	55.0422	11.3343	10.4602	41.1857	20.1205	13.4492	17.2972	26.7021	16.6831	12.6356
gene:ENSTGUG00000008627	31.2886	17.8917	86.1651	37.0728	26.3113	40.5686	17.1419	43.9813	37.1896	19.93	31.3165	18.3224	50.1425	26.6744	20.5966	35.6544	28.8249	39.7557	93.5185	19.3017	30.5654	35.542	108.978	28.1723
